Google,HP,Amazon,Huawei,Toshiba,T-Mobile,vivo,Prestigio,VK Mobile,Wiko,Vodafone,Orange,Allview,Sony,ZTE,LG,Neonode,verykool,QMobile,BlackBerry,LeEco,BQ,Lenovo,Nvidia,Gigabyte,BLU,Mitac,Xiaomi,Kyocera,Yota,Eten,Samsung,Sagem,Coolpad,Intex,Karbonn,Nokia,Oppo,Meizu,Spice,Acer,BenQ,Yezz,Sharp,iNQ,Apple,Qtek,Asus,Jolla,Cat,Celkon,Sonim,Lava,NIU,Philips,Motorola,Gionee,Dell,Micromax,Pantech,O2,Panasonic,Archos,Garmin-Asus,i-mate,XOLO,Casio,Icemobile,Sony Ericsson,HTC,OnePlus,Palm,NEC,Vertu,alcatel,Microsoft,YU,GPRS,EDGE,2G,3G,4G,SIM,CPU,Chipset,GPU,memory_card,GPS,NFC,OS,RAM,audio_jack,loud_speaker,radio,primary_camera,secondary_camera,internal_memory,weight_g,battery,Thickness,display_size,screen_to_body_ratio,Price
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,Yes,No,No,Dual,208 MHz,,,Yes,No,,,,Yes,Yes,Yes,,,,75,800,0.52,2,24.1,22.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Dual,1.2 GHz Cortex-A7,,,Yes,Yes,,Android 4.4.2,0.5,Yes,Yes,Yes,15 MP,,4,123,1500,0.42,4,59.6,99.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No,No,Dual,1.2 GHz Cortex-A7,,,Yes,No,,Android 4.4.2,0.5,Yes,Yes,Yes,15 MP,,4,129,1800,0.37,4.3,61.6,99.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 1.4 GHz Cortex-A7,Exynos 3470 Quad,Mali-400MP4,Yes,Yes,Yes,Android 4.4.2,5,Yes,Yes,No,8 MP,1 MP,16,120,2100,0.36,4.5,65.7,244.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Dual-core 1.2 GHz,,,Yes,Yes,Yes,Android 4.4.2,1,Yes,Yes,Yes,5 MP,,4,130.3,1800,0.43,4,59.6,277.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Single,Dual-core 1.0 GHz,,,Yes,Yes,,Android 4.4.2,0.5,Yes,Yes,Yes,5 MP,,4,123.8,1500,0.43,4,59.6,244.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Dual,1.0 GHz Cortex-A7,,,Yes,Yes,,Android 4.4.2,0.5,Yes,Yes,Yes,15 MP,,4,108,1300,0.46,3.5,55.5,111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No,No,Dual,1.0 GHz,SC6815A,,Yes,No,,Android 4.4.2,0.5,Yes,Yes,Yes,2 MP,,4,107.6,1300,0.46,3.5,55.5,133.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Dual,Quad-core 1.2 GHz,,,Yes,Yes,,Android 4.4.2,0.75,Yes,Yes,Yes,5 MP,,4,138,2000,0.39,4.5,65.1,144.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 2.5 GHz Krait 400,Qualcomm Snapdragon 801,Adreno 330,Yes,Yes,Yes,Android 4.4.2,2,Yes,Yes,No,16 MP,2 MP,16,158,2800,0.35,5.1,67.3,555
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 2.5 GHz Krait 450,Qualcomm Snapdragon 805,Adreno 420,Yes,Yes,Yes,Android 4.4.2,3,Yes,Yes,No,16 MP,2 MP,32,145,2800,0.32,5.1,69.4,610.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 2.3 GHz Krait 400 (S800),Qualcomm Snapdragon 800,Adreno 330 (S800),Yes,Yes,,Android 4.4.2,3,Yes,Yes,No,8 MP,1 MP,32,298,4900,0.26,8.4,76.5,410.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,Octa-core (4x1.9 GHz Cortex-A15 & 4x1.3 GHz Cortex-A7),Exynos 5420 Octa,Mali-T628 MP6,Yes,Yes,,Android 4.4.2,3,Yes,Yes,No,8 MP,1 MP,32,294,4900,0.26,8.4,76.5,333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 2.3 GHz Krait 400 (S800),Qualcomm Snapdragon 800,Adreno 330 (S800),Yes,Yes,,Android 4.4.2,3,Yes,Yes,No,8 MP,1 MP,32,467,7900,0.26,10.5,72.9,488.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,Octa-core (4x1.9 GHz Cortex-A15 & 4x1.3 GHz Cortex-A7),Exynos 5420 Octa,Mali-T628 MP6,Yes,Yes,,Android 4.4.2,3,Yes,Yes,No,8 MP,1 MP,32,465,7900,0.26,10.5,72.9,410.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 1.2 GHz,,,Yes,Yes,Yes,Android 4.3,1,Yes,Yes,,5 MP,,8,149,2000,0.39,4.7,67.5,233.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Single,Quad-core 1.4 GHz Cortex-A7,Qualcomm MSM8228 Snapdragon 400,Adreno 305,Yes,Yes,,Android 4.4.2,5,Yes,Yes,Yes,8 MP,9 MP,16,132,2100,0.34,4.8,65.8,299.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 1.2 GHz,,,Yes,Yes,Yes,Android 4.3,5,Yes,Yes,,8 MP,2 MP,16,245,3200,0.35,7,70.7,399.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 2.5 GHz Krait 400,Qualcomm Snapdragon 801,Adreno 330,Yes,Yes,Yes,Android 4.4.2,2,Yes,Yes,No,16 MP,2 MP,16,170.1,2800,0.35,5.1,67.2,588.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Hexa-core (4x1.3 GHz Cortex A7 & 2x1.7 GHz Cortex A15),Exynos 5260 Hexa,Mali-T624 MP4,Yes,Yes,Yes,Android 4.4.2,2,Yes,Yes,No,7 MP,2 MP,8,200,2430,0.65,4.8,65.2,488.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Single,Quad-core 1.2 GHz,,,Yes,Yes,,Android 4.2.2,,Yes,Yes,,5 MP,,,165,2600,0.46,4.66,65.6,277.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Dual,Quad-core 1.2 or 1.4 GHz Cortex-A7,Qualcomm MSM8226 Snapdragon 400,Adreno 305,Yes,Yes,Yes,Android 4.3,5,Yes,Yes,Yes,8 MP,9 MP,16,132,2100,0.34,4.8,65.7,333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Single,Dual-core 1.2 GHz,,,Yes,Yes,Yes,Android 4.4.2,0.5,Yes,Yes,Yes,5 MP,,4,123,1500,0.42,4,59.9,133.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 2.3 GHz Krait 400,Qualcomm Snapdragon 800,Adreno 330,Yes,Yes,,Windows,2,Yes,Yes,No,13 MP,2 MP,16,,2600,0.33,5,71.6,488.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,Quad-core 1.2 GHz,Marvell PXA1088,,Yes,Yes,,Android 4.4.2,5,Yes,Yes,No,15 MP,3 MP,16,276,4000,0.35,7,70.5,210.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Single,Quad-core 1.2 GHz Cortex-A7,Marvell PXA1088,Vivante GC1000,Yes,Yes,,Android 4.4.2,5,Yes,Yes,No,15 MP,3 MP,16,276,4000,0.35,7,70.5,266.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 1.2 GHz Cortex-A7,Exynos 3470 Quad,Mali-400MP4,Yes,Yes,,Android 4.4.2,5,Yes,Yes,No,15 MP,3 MP,16,276,4000,0.35,7,70.5,310.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,Quad-core 1.2 GHz,Qualcomm Snapdragon 400,Adreno 305,Yes,Yes,,Android 4.4.2,5,Yes,Yes,No,15 MP,3 MP,16,320,4450,0.31,8,71.3,299.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Single,Quad-core 1.2 GHz,,,Yes,Yes,,Android 4.4.2,5,Yes,Yes,No,15 MP,3 MP,16,320,4450,0.31,8,71.3,333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 1.2 GHz,,,Yes,Yes,,Android 4.4.2,5,Yes,Yes,No,15 MP,3 MP,16,320,4450,0.31,8,71.3,388.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,Quad-core 1.2 GHz,Qualcomm Snapdragon 400,Adreno 305,Yes,Yes,,Android 4.4.2,5,Yes,Yes,No,15 MP,3 MP,16,487,6800,0.31,10.1,68.9,299.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Single,Quad-core 1.2 GHz,,,Yes,Yes,,Android 4.4.2,5,Yes,Yes,No,15 MP,3 MP,16,487,6800,0.31,10.1,68.9,333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 1.2 GHz,,,Yes,Yes,,Android 4.4.2,5,Yes,Yes,No,15 MP,3 MP,16,487,6800,0.31,10.1,68.9,344.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Single,Quad-core 1.2 GHz,,,Yes,Yes,,Android 4.2,1,Yes,Yes,No,5 MP,,8,139,2100,0.38,4.52,64.2,222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Single,1.2 GHz dual-core Cortex-A9,,,Yes,Yes,Yes,Android 4.2.2,1,Yes,Yes,Yes,5 MP,,16,112,1500,0.39,4,59.4,199.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Dual,Quad-core 2.5 GHz Krait 400,Qualcomm MSM8974AC Snapdragon 801,Adreno 330,Yes,Yes,Yes,Android 4.4.2,2,Yes,Yes,No,16 MP,2 MP,16,145,2800,0.32,5.1,69.6,466.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Single,Octa-core (4x1.9 GHz Cortex-A15 & 4x1.3 GHz Cortex-A7),Exynos 5422 Octa,Mali-T628 MP6,Yes,Yes,Yes,Android 4.4.2,2,Yes,Yes,No,16 MP,2 MP,32,145,2800,0.32,5.1,69.6,421.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 2.5 GHz Krait 400,Qualcomm MSM8974AC Snapdragon 801,Adreno 330,Yes,Yes,Yes,Android 4.4.2,2,Yes,Yes,No,16 MP,2 MP,16,144.9,2800,0.31,5.1,69.7,532.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 2.5 GHz Krait 400,Qualcomm MSM8974AC Snapdragon 801,Adreno 330,Yes,Yes,Yes,Android 4.4.2,2,Yes,Yes,No,16 MP,2 MP,32,145,2800,0.32,5.1,69.6,399.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 1.2 GHz,,,Yes,Yes,Yes,Android 4.4.2,5,Yes,Yes,Yes,5 MP,,16,137,2100,0.39,4.5,63.4,199.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Dual-core 1.2 GHz,,,Yes,Yes,Yes,Android 4.2.2,1,Yes,Yes,Yes,5 MP,,8,137,2100,0.39,4.5,63.4,288.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Single,460 MHz,,,Yes,No,,,,Yes,Yes,Yes,5 MP,,0.25,91,1000,0.51,2.4,30.2,77.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,No,No,Dual,208 MHz,,,No,No,,,0.0625,Yes,Yes,Yes,,,0.03125,82.9,800,0.71,1.77,22.3,55.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Triple,1.0 GHz Cortex-A5,Qualcomm MSM7225A Snapdragon S1,Adreno 200,Yes,Yes,,Android 4.1.2,0.5,Yes,Yes,Yes,2 MP,,4,105,1300,0.43,3.14,47.2,133.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Dual,Quad-core 1.6 GHz Cortex-A7,Qualcomm MSM8228 Snapdragon 400,Adreno 305,Yes,Yes,,Android 4.3,2,Yes,Yes,No,8 MP,2 MP,16,162.5,3100,0.34,5.5,72.6,455.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Hexa-core (4x1.3 GHz Cortex A7 & 2x1.7 GHz Cortex A15),Exynos 5260 Hexa,Mali-T624 MP4,Yes,Yes,Yes,Android 4.3,2,Yes,Yes,No,8 MP,2 MP,16,162.5,3100,0.34,5.5,72.6,355.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Single,Dual-core 1.2 GHz,Marvell PXA986,Vivante GC1000,Yes,Yes,,Android 4.2,1,Yes,Yes,No,2 MP,,8,322,3600,0.38,7,61.3,210.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,Dual-core 1.2 GHz,Marvell PXA986,Vivante GC1000,Yes,Yes,,Android 4.2,1,Yes,Yes,No,2 MP,,8,310,3600,0.38,7,61.3,166.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Dual,Quad-core 1.2 GHz Cortex-A7,Broadcom BCM23550,Broadcom VideoCore IV,Yes,Yes,,Android 4.2,1,Yes,Yes,Yes,5 MP,2 MP,16,163,2100,0.38,5.01,64.5,144.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Single,Quad-core 2.3 GHz Krait 400,Qualcomm Snapdragon 800,Adreno 330,Yes,Yes,,Android 4.4,3,Yes,Yes,No,8 MP,2 MP,64,753,9500,0.31,12.2,71.6,743.7
