brand,network_technology,GPRS,EDGE,dimentions,weight_g,SIM,display_resolution,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,GPS,NFC,radio,battery,approx_price_EUR
Sony,GSM / HSPA / LTE,Yes,Yes,156 x 77 x 7.9 mm (6.14 x 3.03 x 0.31 in),195,Single SIM (Nano-SIM) - G8141,5.46 inches (~68.4% screen-to-body ratio),Android 7.1 (Nougat),Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),Qualcomm MSM8998 Snapdragon 835,Adreno 540,microSD  up to 256 GB (dedicated slot) - single-SIM model,64 GB,4 GB RAM,19 MP| f/2.0| 25mm| EIS (gyro)| predictive phase detection and laser autofocus| LED flash| ,"13 MP| f/2.0| 22mm| 1/3"" sensor size| 1.12 µm pixel size| 1080p",Yes with stereo speakers,Yes,Yes with A-GPS GLONASS BDS GALILEO,Yes,No,Non-removable Li-Ion 3230 mAh battery,750
Sony,GSM / HSPA / LTE,Yes,Yes,165 x 79 x 8.1 mm (6.50 x 3.11 x 0.32 in),188,Single SIM (Nano-SIM) - G3221| G3223,6.0 inches (~76.1% screen-to-body ratio),Android 7.0 (Nougat),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),Mediatek MT6757 Helio P20,Mali-T880MP2,microSD  up to 256 GB,32 GB,4 GB RAM - G3221| G3223,23 MP| f/2.0| 24mm| phase detection and laser autofocus| LED flash| ,"16 MP| f/2.0| 23mm| 1/2.6"" sensor size| OIS| autofocus| LED flash| 1080p",Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio,Non-removable Li-Ion 2700 mAh battery,380
Sony,GSM / HSPA / LTE,Yes,Yes,145 x 67 x 8 mm (5.71 x 2.64 x 0.31 in),143,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),5.0 inches (~70.9% screen-to-body ratio),Android 7.0 (Nougat),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),Mediatek MT6757 Helio P20,Mali-T880MP2,microSD  up to 256 GB,32 GB,3 GB RAM,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash| ,"8 MP| f/2.0| 23mm| autofocus| 1/4"" sensor size| 1080p",Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio,Non-removable Li-Ion 2300 mAh battery,280
Sony,GSM / HSPA / LTE,Yes,Yes,129 x 65 x 9.5 mm (5.08 x 2.56 x 0.37 in),135,Nano-SIM,4.6 inches (~69.6% screen-to-body ratio),Android 6.0.1 (Marshmallow)| upgradable to 7.1.1 (Nougat),Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Qualcomm MSM8956 Snapdragon 650,Adreno 510,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash| ,5 MP| 1080p,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS/ BDS (region dependent),Yes,FM radio| RDS,Non-removable Li-Ion 2700 mAh battery,370
Sony,GSM / HSPA / LTE,Yes,Yes,146 x 72 x 8.1 mm (5.75 x 2.83 x 0.32 in),161,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),5.2 inches (~70.9% screen-to-body ratio),Android 6.0.1 (Marshmallow)| upgradable to 7.1.1 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (dedicated slot) - single SIM,32 GB,3 GB RAM - F8331,23 MP| f/2.0| 24mm| EIS (gyro)| phase detection and laser autofocus| LED flash| ,"13 MP| f/2.0| 22mm| 1/3"" sensor size| 1080p| HDR",Yes with stereo speakers,Yes,Yes with A-GPS GLONASS/ BDS (region dependent),Yes,No,Non-removable Li-Ion 2900 mAh battery,610
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 236.8 kbps,144 x 69 x 8.2 mm (5.67 x 2.72 x 0.32 in),147,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),5.0 inches (~69.4% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A53,Mediatek MT6735,Mali-T720MP2,microSD  up to 256 GB (dedicated slot),16 GB,1.5 GB RAM,13 MP| f/2.0| autofocus| LED flash| ,5 MP| f/2.4,Yes,Yes,Yes with A-GPS,Yes,FM radio,Non-removable Li-Po 2300 mAh battery,150
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 236.8 kbps,164 x 79 x 8.4 mm (6.46 x 3.11 x 0.33 in),202,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),6.0 inches (~76.6% screen-to-body ratio),Android 6.0.1 (Marshmallow)| planned upgrade to 7.0 (Nougat),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mediatek MT6755 Helio P10,Mali-T860MP2,microSD  up to 256 GB (dedicated slot),16 GB,3 GB RAM,21.5 MP| f/2.2| phase detection autofocus| LED flash| ,"16 MP| f/2.0| 1/2.6"" sensor size| autofocus| OIS| LED flash| 1080p",Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2700 mAh battery,380
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,143.7 x 70.4 x 8.7 mm (5.66 x 2.77 x 0.34 in),164.4,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),5.0 inches (~68.1% screen-to-body ratio),Android 6.0.1 (Marshmallow)| upgradable to 7.1.1 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (dedicated slot) - single SIM,32 GB,3 GB RAM - single SIM,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash| ,"13 MP| f/2.0| 22mm| 1/3"" sensor size| 1080p| HDR",Yes with stereo speakers,Yes,Yes with A-GPS GLONASS/ BDS (region dependent),Yes,No,Non-removable Li-Ion 2700 mAh battery,420
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,143 x 69 x 7.7 mm (5.63 x 2.72 x 0.30 in),153,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),5.0 inches (~69.8% screen-to-body ratio),Android 6.0.1 (Marshmallow)| upgradable to 7.1.1 (Nougat),Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Qualcomm MSM8956 Snapdragon 650,Adreno 510,microSD  up to 256 GB (dedicated slot) - F5121,32 GB,3 GB RAM - F5121,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash| ,"13 MP| f/2.0| 22mm| 1/3"" sensor size| 1080p",Yes with stereo speakers,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2620 mAh battery,350
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 236.8 kbps,143.6 x 66.8 x 7.9 mm (5.65 x 2.63 x 0.31 in),137.4,Dual SIM (Nano-SIM| dual stand-by),5.0 inches (~71.8% screen-to-body ratio),Android 6.0.1 (Marshmallow)| upgradable to 7.0 (Nougat),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mediatek MT6755 Helio P10,Mali-T860MP2,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,13 MP| f/2.0| phase detection autofocus| LED flash,"8 MP| 1/4"" sensor size| autofocus| 1080p| HDR",Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2300 mAh battery,250
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 236.8 kbps,143.6 x 66.8 x 7.9 mm (5.65 x 2.63 x 0.31 in),137.4,Nano-SIM,5.0 inches (~71.8% screen-to-body ratio),Android 6.0.1 (Marshmallow)| planned upgrade to 7.0 (Nougat),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mediatek MT6755 Helio P10,Mali-T860MP2,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,13 MP| f/2.0| phase detection autofocus| LED flash| ,"8 MP| f/2.0| 1/4"" sensor size| autofocus| 1080p| HDR",Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2300 mAh battery,200
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,154.4 x 75.8 x 7.8 mm (6.08 x 2.98 x 0.31 in),180,Dual SIM (Nano-SIM| dual stand-by),5.5 inches (~71.3% screen-to-body ratio),Android 5.1.1 (Lollipop)| upgradable to 7.0 (Nougat),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Qualcomm MSM8994 Snapdragon 810,Adreno 430,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash,5.1 MP| f/2.4| 1080p| HDR,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS/ BDS (market dependant),Yes,FM radio| RDS,Non-removable Li-Ion 3430 mAh battery,510
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,154.4 x 75.8 x 7.8 mm (6.08 x 2.98 x 0.31 in),180,Nano-SIM,5.5 inches (~70.4% screen-to-body ratio),Android 5.1.1 (Lollipop)| upgradable to 7.0 (Nougat),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Qualcomm MSM8994 Snapdragon 810,Adreno 430,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash| ,5.1 MP| f/2.4| 1080p| HDR,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS/ BDS (market dependant),Yes,FM radio| RDS,Non-removable Li-Ion 3430 mAh battery,500
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,146 x 72 x 7.3 mm (5.75 x 2.83 x 0.29 in),154,Dual SIM (Nano-SIM| dual stand-by),5.2 inches (~70.9% screen-to-body ratio),Android 5.1.1 (Lollipop)| upgradable to 7.0 (Nougat),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Qualcomm MSM8994 Snapdragon 810,Adreno 430,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash,5.1 MP| f/2.4| 1080p| HDR,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS/ BDS (market dependant),Yes,FM radio| RDS,Non-removable Li-Ion 2900 mAh battery,450
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,146 x 72 x 7.3 mm (5.75 x 2.83 x 0.29 in),154,Nano-SIM,5.2 inches (~69.6% screen-to-body ratio),Android 5.1.1 (Lollipop)| upgradable to 7.0 (Nougat),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Qualcomm MSM8994 Snapdragon 810,Adreno 430,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash| ,5.1 MP| f/2.4| 1080p| HDR,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS/ BDS (market dependant),Yes,FM radio| RDS,Non-removable Li-Ion 2900 mAh battery,420
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,127 x 65 x 8.9 mm (5.0 x 2.56 x 0.35 in),138,Nano-SIM,4.6 inches (~68.9% screen-to-body ratio),Android 5.1.1 (Lollipop)| upgradable to 7.0 (Nougat),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Qualcomm MSM8994 Snapdragon 810,Adreno 430,microSD  up to 256 GB (dedicated slot),32 GB,2 GB RAM,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash| ,5.1 MP| f/2.4| 1080p| HDR,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS/ BDS (market dependant),Yes,FM radio| RDS,Non-removable Li-Ion 2700 mAh battery,410
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 236.8 kbps,145 x 72 x 7.6 mm (5.71 x 2.83 x 0.30 in),142.6,Dual SIM (Nano-SIM| dual stand-by),5.0 inches (~66.0% screen-to-body ratio),Android 5.0 (Lollipop)| upgradable to 5.1 (Lollipop),Octa-core 2.0 GHz Cortex-A53,Mediatek MT6795 Helio X10,PowerVR G6200,microSD  up to 256 GB (dedicated slot),16 GB,3 GB RAM,21.2 MP| f/2.2| phase detection autofocus| LED flash,13 MP| f/2.0| autofocus| 1080p@30fps,Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2600 mAh battery,300
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 236.8 kbps,145 x 72 x 7.6 mm (5.71 x 2.83 x 0.30 in),142.5,Nano-SIM,5.0 inches (~66.0% screen-to-body ratio),Android 5.0.1 (Lollipop)| upgradable to 6.0.1 (Marshmallow),Octa-core 2.0 GHz Cortex-A53,Mediatek MT6795 Helio X10,PowerVR G6200,microSD  up to 256 GB (dedicated slot),16 GB,3 GB RAM,21.2 MP| f/2.2| phase detection autofocus| LED flash| ,13 MP| f/2.0| autofocus| 1080p@30fps,Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2600 mAh battery,240
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 236.8 kbps,164.2 x 79.6 x 8.2 mm (6.46 x 3.13 x 0.32 in),187,Dual SIM (Nano-SIM| dual stand-by),6.0 inches (~75.9% screen-to-body ratio),Android 5.0 (Lollipop)| upgradable to 6.0 (Marshmallow),Octa-core 1.7 GHz Cortex-A53,Mediatek MT6752,Mali-T760MP2,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,13 MP| f/2.0| 25mm| autofocus| LED flash,13 MP| f/2.2| 22mm| autofocus| LED flash| 1080p@30fps,Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2930 mAh battery,350
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 236.8 kbps,164.2 x 79.6 x 8.2 mm (6.46 x 3.13 x 0.32 in),187,Nano-SIM,6.0 inches (~75.9% screen-to-body ratio),Android 5.0 (Lollipop)| upgradable to 6.0 (Marshmallow),Octa-core 1.7 GHz Cortex-A53,Mediatek MT6752,Mali-T760MP2,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,13 MP| f/2.0| 25mm| autofocus| LED flash| ,13 MP| f/2.2| 22mm| autofocus| LED flash| 1080p@30fps,Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2930 mAh battery,310
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,146 x 72 x 6.9 mm (5.75 x 2.83 x 0.27 in),144,Dual SIM (Nano-SIM| dual stand-by),5.2 inches (~69.6% screen-to-body ratio),Android 5.0 (Lollipop)| planned upgrade to 6.0 (Marshmallow),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Qualcomm MSM8994 Snapdragon 810,Adreno 430,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,20.7 MP| f/2.0| 25mm| autofocus| LED flash,5.1 MP| f/2.4| 1080p@30fps| HDR,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS/ BDS (market dependant),Yes,FM radio| RDS,Non-removable Li-Ion 2930 mAh battery,420
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,146 x 72 x 6.9 mm (5.75 x 2.83 x 0.27 in),144,Nano-SIM,5.2 inches (~70.9% screen-to-body ratio),Android 5.0.1 (Lollipop)| 6.0.1 (Marshmallow)| planned upgrade to 7.0 (Nougat),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Qualcomm MSM8994 Snapdragon 810,Adreno 430,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,20.7 MP| f/2.0| 25mm| autofocus| LED flash| ,5.1 MP| f/2.4| 1080p@30fps| HDR,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS/ BDS (market dependant),Yes,FM radio| RDS,Non-removable Li-Ion 2930 mAh battery,340
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 236.8 kbps,150.3 x 77.4 x 7.9 mm (5.92 x 3.05 x 0.31 in),147,Dual SIM (Nano-SIM| dual stand-by),5.5 inches (~71.7% screen-to-body ratio),Android 5.0 (Lollipop)| upgradable to 6.0 (Marshmallow),Octa-core 1.7 GHz Cortex-A53,Mediatek MT6752,Mali-T760MP2,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,13 MP| f/2.0| autofocus| LED flash| ,5 MP| f/2.2| 720p| LED flash,Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2600 mAh battery,270
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 236.8 kbps,150.3 x 77.4 x 7.9 mm (5.92 x 3.05 x 0.31 in),147,Nano-SIM,5.5 inches (~71.7% screen-to-body ratio),Android 5.0 (Lollipop)| upgradable to 6.0 (Marshmallow),Octa-core 1.7 GHz Cortex-A53,Mediatek MT6752,Mali-T760MP2,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,13 MP| f/2.0| autofocus| LED flash,5 MP| f/2.2| 720p| LED flash,Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2600 mAh battery,220
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,145.5 x 72.6 x 7.3 mm (5.73 x 2.86 x 0.29 in),135,Dual SIM (Nano-SIM| dual stand-by),5.0 inches (~65.2% screen-to-body ratio),Android 5.0 (Lollipop)| planned upgrade to 6.0 (Marshmallow),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Qualcomm MSM8939 Snapdragon 615,Adreno 405,microSD  up to 256 GB (dedicated slot),8 GB,2 GB RAM/ 16 GB (E2333| E2363),13 MP| f/2.0| autofocus| LED flash,5 MP| 720p,Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2400 mAh battery,220
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,145.5 x 72.6 x 7.3 mm (5.73 x 2.86 x 0.29 in),136,Nano-SIM,5.0 inches (~65.2% screen-to-body ratio),Android 5.0.1 (Lollipop)| upgradable to 6.0.1 (Marshmallow),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Qualcomm MSM8939 Snapdragon 615,Adreno 405,microSD  up to 256 GB (dedicated slot),8 GB,2 GB RAM/ 16 GB (E2306),13 MP| f/2.0| autofocus| LED flash| ,5 MP| 720p,Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2400 mAh battery,200
Sony,No cellular connectivity,No,No,254 x 167 x 6.1 mm (10.0 x 6.57 x 0.24 in),389,No,10.1 inches (~69.7% screen-to-body ratio),Android 5.0 (Lollipop)| planned upgrade to 6.0 (Marshmallow),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Qualcomm MSM8994 Snapdragon 810,Adreno 430,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,8.1 MP| autofocus,5.1 MP,Yes with stereo speakers,Yes,Yes with GLONASS BDS,Yes,FM radio| RDS,Non-removable Li-Po 6000 mAh battery,400
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,254 x 167 x 6.1 mm (10.0 x 6.57 x 0.24 in),393,Nano-SIM,10.1 inches (~69.7% screen-to-body ratio),Android 5.0 (Lollipop)| 6.0 (Marshmallow)| planned upgrade to 7.0 (Nougat),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Qualcomm MSM8994 Snapdragon 810,Adreno 430,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,8.1 MP| autofocus,5.1 MP,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS BDS,Yes,FM radio| RDS,Non-removable Li-Po 6000 mAh battery,500
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 237 kbps,133 x 71 x 10.8 mm (5.24 x 2.80 x 0.43 in),135,Micro-SIM,4.7 inches (~64.5% screen-to-body ratio),Android 4.4.4 (KitKat),Quad-core 1.5 GHz Cortex-A53,MediaTek MT6732,Mali-T760MP2,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,5 MP| f/2.8| autofocus| LED flash| ,2 MP| f/2.8| 720p,Yes,Yes,Yes with A-GPS GLONASS,Yes (E2003 only),FM radio| RDS,Non-removable Li-Ion 2300 mAh battery,130
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 237 kbps,133 x 71 x 10.8 mm (5.24 x 2.80 x 0.43 in),135,Dual SIM (Micro-SIM| dual stand-by),4.7 inches (~64.5% screen-to-body ratio),Android 4.4.4 (KitKat),Quad-core 1.5 GHz Cortex-A53,MediaTek MT6732,Mali-T760MP2,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,5 MP| f/2.8| autofocus| LED flash,2 MP| f/2.8| 720p,Yes,Yes,Yes with A-GPS GLONASS,No,FM radio| RDS,Non-removable Li-Ion 2300 mAh battery,150
Sony,GSM / HSPA,Up to 107 kbps,Up to 296 kbps,137 x 74.6 x 10.5 mm (5.39 x 2.94 x 0.41 in),144,Dual SIM (Micro-SIM| dual stand-by),5.0 inches (~67.4% screen-to-body ratio),Android 4.4.4 (KitKat),Quad-core 1.3 GHz Cortex-A7,Mediatek MT6582,Mali-400MP2,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,5 MP| f/2.6| autofocus| LED flash,2 MP| f/2.8| 720p,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Non-removable Li-Ion 2300 mAh battery,120
Sony,GSM / HSPA,Up to 107 kbps,Up to 296 kbps,137 x 74.6 x 10.5 mm (5.39 x 2.94 x 0.41 in),144,Micro-SIM,5.0 inches (~67.4% screen-to-body ratio),Android 4.4.4 (KitKat),Quad-core 1.3 GHz Cortex-A7,Mediatek MT6582,Mali-400MP2,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,5 MP| f/2.6| autofocus| LED flash| ,2 MP| f/2.8| 720p,Yes,Yes,Yes with A-GPS,,FM radio| RDS,Non-removable Li-Ion 2300 mAh battery,120
Sony,GSM / HSPA,Up to 85.6 kbps,Up to 237 kbps,137.1 x 69.4 x 8.5 mm (5.40 x 2.73 x 0.33 in),143.8,Dual SIM (Micro-SIM| dual stand-by),4.5 inches (~58.6% screen-to-body ratio),Android 4.4.2 (KitKat),Quad-core 1.2 GHz Cortex-A7,Qualcomm MSM8226-2 Snapdragon 400,Adreno 305,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,5 MP| autofocus| LED flash,VGA,Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2330 mAh battery,190
Sony,GSM / HSPA / LTE,Up to 85.6 kbps,Up to 237 kbps,137.1 x 69.4 x 8.5 mm (5.40 x 2.73 x 0.33 in),143.8,Micro-SIM,4.5 inches (~58.6% screen-to-body ratio),Android 4.4.2 (KitKat),Quad-core 1.2 GHz Cortex-A7,Qualcomm MSM8926-2 Snapdragon 400,Adreno 305,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,5 MP| f/2.4| autofocus| LED flash| ,VGA,Yes,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 2330 mAh battery,170
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,213.4 x 123.6 x 6.4 mm (8.40 x 4.87 x 0.25 in),270,Nano-SIM,8.0 inches (~70.4% screen-to-body ratio),Android 4.4.2 (KitKat)| upgradable to 6.0 (Marshmallow),Quad-core 2.5 GHz Krait 400,Qualcomm MSM8974AB Snapdragon 801,Adreno 330,microSD  up to 256 GB (dedicated slot),16 GB,3 GB RAM,8.1 MP| autofocus| ,2.2 MP| f/2.8| 1080p@30fps,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS,Yes,FM radio| RDS,Non-removable Li-Ion 4500 mAh battery,380
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,146 x 72 x 7.3 mm (5.75 x 2.83 x 0.29 in),152,Dual SIM (Nano-SIM| dual stand-by),5.2 inches (~70.9% screen-to-body ratio),Android 4.4.4 (KitKat)| 5.0 (Lollipop)| planned upgrade to 6.0 (Marshmallow),Quad-core 2.5 GHz Krait 400,Qualcomm MSM8974AC Snapdragon 801,Adreno 330,microSD  up to 256 GB (dedicated slot),16/32 GB,3 GB RAM,20.7 MP| f/2.0| 25mm| autofocus| LED flash,2.2 MP| f/2.8| 1080p@30fps,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS BDS,Yes,FM radio| RDS,Non-removable Li-Ion 3100 mAh battery,400
Sony,GSM / CDMA / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,148.5 x 73.4 x 8.9 mm (5.85 x 2.89 x 0.35 in),170.6,Nano-SIM,5.2 inches (~68.4% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 5.1.1 (Lollipop),Quad-core 2.5 GHz Krait 400,Qualcomm MSM8974AC Snapdragon 801,Adreno 330,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,20.7 MP| f/2.0| 25mm| autofocus| LED flash,2.2 MP| f/2.8| 1080p@30fps,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS BDS,Yes,FM radio| RDS,Non-removable Li-Ion 3200 mAh battery,370
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,146 x 72 x 7.3 mm (5.75 x 2.83 x 0.29 in),152,Nano-SIM,5.2 inches (~70.9% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 6.0 (Marshmallow),Quad-core 2.5 GHz Krait 400,Qualcomm MSM8974AC Snapdragon 801,Adreno 330,microSD  up to 256 GB (dedicated slot),16/32 GB,3 GB RAM,20.7 MP| f/2.0| 25mm| autofocus| LED flash| ,2.2 MP| f/2.8| 1080p@30fps,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS BDS,Yes,FM radio| RDS,Non-removable Li-Ion 3100 mAh battery,300
Sony,GSM / HSPA / LTE,Up to 107 kbps,Up to 296 kbps,127.3 x 64.9 x 8.6 mm (5.01 x 2.56 x 0.34 in),129,Nano-SIM,4.6 inches (~70.6% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 6.0 (Marshmallow),Quad-core 2.5 GHz Krait 400,Qualcomm MSM8974AC Snapdragon 801,Adreno 330,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,20.7 MP| f/2.0| 25mm| autofocus| LED flash| ,2.2 MP| f/2.8| 1080p@30fps,Yes with stereo speakers,Yes,Yes with A-GPS GLONASS,Yes,Stereo FM radio| RDS,Non-removable Li-Ion 2600 mAh battery,300
